"Destination","Origin","Flow","Date","DataDate","DestFood","DestFuel","OrigFood","OrigFuel","DestConflict3","OrigConflict3","DestConflict","OrigConflict","dist","NumMonths","logFlow","flowLag1"
"Marib","Sa'ada",6,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.92909778191893,-0.178790728522018,-0.277225772621928,-0.291401633456757,-0.791260816412386,-0.954477855428623,0.330687729717543,26,1.94591014905531,4.79579054559674
"Marib","Sana'a",84,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.791260816412386,-0.954477855428623,-0.363008398230164,26,4.44265125649032,2.94443897916644
"Marib","Shabwah",54,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.791260816412386,-0.954477855428623,-0.186061929762568,26,4.00733318523247,2.94443897916644
"Marib","Taizz",54,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.791260816412386,-0.954477855428623,0.438509536452073,26,4.00733318523247,2.94443897916644
"Sa'ada","Sa'ada",138,Mar 2016,Dec 2015,2.13504519620041,-0.157714594345787,1.92909778191893,-0.178790728522018,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.954477855428623,-1.10754755629097,26,4.93447393313069,5.23110861685459
"Sana'a","Al Hudaydah",24,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.05183949908167,-0.255119205453682,-0.277225772621928,-0.143150378084592,-0.948251367924529,-0.802754936519393,-0.215753975096687,26,3.2188758248682,2.94443897916644
"Sana'a","Al Jawf",162,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.143150378084592,-0.948251367924529,-0.802754936519393,0.098951776225874,26,5.09375020080676,1.94591014905531
"Sana'a","Amanat Al Asimah",288,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.89010852490394,0.054320565890902,-0.277225772621928,-0.143150378084592,-0.948251367924529,-0.802754936519393,-1.05773654073699,26,5.66642668811243,6.24804287450843
"Sana'a","Ibb",6,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.802754936519393,-0.157917407093604,26,1.94591014905531,3.2188758248682
"Sana'a","Sa'ada",36,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.92909778191893,-0.178790728522018,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.954477855428623,0.00529607426138794,26,3.61091791264422,4.97673374242057
"Sana'a","Sana'a",2562,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.954477855428623,-1.10754755629097,26,7.84893372636407,7.22183582528845
"Sana'a","Taizz",66,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.954477855428623,0.115273928424388,26,4.20469261939097,4.57471097850338
"Shabwah","Abyan",156,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.143150378084592,-0.948251367924529,-0.954477855428623,-0.288253735184101,26,5.05624580534831,4.00733318523247
"Shabwah","Aden",108,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.61718372579902,-0.810047862064968,-0.277225772621928,-0.143150378084592,-0.948251367924529,-0.954477855428623,0.555841595721624,26,4.69134788222914,4.00733318523247
"Shabwah","Al Hudaydah",42,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.05183949908167,-0.255119205453682,-0.277225772621928,-0.143150378084592,-0.948251367924529,-0.802754936519393,1.22194650755738,26,3.76120011569356,2.94443897916644
"Shabwah","Amanat Al Asimah",18,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.89010852490394,0.054320565890902,-0.277225772621928,-0.143150378084592,-0.948251367924529,-0.802754936519393,0.462193546844202,26,2.94443897916644,2.56494935746154
"Shabwah","Amran",6,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.14931264161914,-0.139595024151704,-0.277225772621928,-0.143150378084592,-0.948251367924529,-0.802754936519393,0.861938937723374,26,1.94591014905531,4.18965474202643
"Shabwah","Dhamar",48,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.143150378084592,-0.948251367924529,-0.802754936519393,0.285181323090052,26,3.89182029811063,1.94591014905531
"Shabwah","Hajjah",12,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,2.0265709244564,-0.242741614599898,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.802754936519393,0.907614177728442,26,2.56494935746154,1.94591014905531
"Shabwah","Ibb",120,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.802754936519393,0.530459091447909,26,4.79579054559674,2.94443897916644
"Shabwah","Marib",30,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.802754936519393,-0.186061929762568,26,3.43398720448515,2.94443897916644
"Shabwah","Shabwah",2598,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.954477855428623,-1.10754755629097,26,7.86288203464149,5.88887795833288
"Shabwah","Taizz",84,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.954477855428623,0.722458327955002,26,4.44265125649032,2.94443897916644
"Taizz","Aden",6,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.61718372579902,-0.810047862064968,-0.277225772621928,-0.143150378084592,-0.948251367924529,-0.954477855428623,-0.254238889079942,26,1.94591014905531,6.3261494731551
"Taizz","Taizz",1116,Mar 2016,Dec 2015,1.94576292922295,-0.190655114488206,1.75364612535148,-0.210766171560958,-0.277225772621928,-0.291401633456757,-0.948251367924529,-0.954477855428623,-1.10754755629097,26,7.0184017990692,7.70571282389443
"Al Bayda","Abyan",12,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.651032017610164,-0.710021868971789,27,2.56494935746154,1.94591014905531
"Al Bayda","Al Bayda",162,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-1.10754755629097,27,5.09375020080676,4.44265125649032
"Al Bayda","Al Hudaydah",114,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,-1.28751592181769,-0.17466486490409,-0.724163685573006,-0.587904144201086,-0.791260816412386,-0.802754936519393,0.692231083613533,27,4.74493212836325,3.76120011569356
"Al Bayda","Amanat Al Asimah",6,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.16880727012664,-0.300503705250887,-0.724163685573006,-0.587904144201086,-0.791260816412386,-0.651032017610164,0.214464544923551,27,1.94591014905531,4.89034912822175
"Al Bayda","Hajjah",480,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.44173206923156,-0.512985681574168,-0.724163685573006,-0.587904144201086,-0.791260816412386,-0.651032017610164,0.634857741341255,27,6.17586727010576,4.57471097850338
"Al Dhale'e","Aden",24,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,0.252559730274388,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.791260816412386,-0.651032017610164,-0.396428613901635,27,3.2188758248682,5.01727983681492
"Al Dhale'e","Al Dhale'e",18,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.791260816412386,-0.802754936519393,-1.10754755629097,27,2.94443897916644,4.44265125649032
"Al Dhale'e","Amanat Al Asimah",72,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.16880727012664,-0.300503705250887,-0.57518438125598,-0.587904144201086,-0.791260816412386,-0.651032017610164,0.0555447756281517,27,4.29045944114839,5.26269018890489
"Al Dhale'e","Dhamar",6,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.791260816412386,-0.651032017610164,-0.549306567342624,27,1.94591014905531,2.56494935746154
"Al Dhale'e","Taizz",168,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.791260816412386,-0.651032017610164,-0.583927419290768,27,5.12989871492307,5.7268477475872
"Al Hudaydah","Al Hudaydah",228,Apr 2016,Jan 2016,-1.33512969838636,-0.153464204649991,-1.28751592181769,-0.17466486490409,-0.57518438125598,-0.587904144201086,-0.791260816412386,-0.802754936519393,-1.10754755629097,27,5.43372200355424,6.13772705408623
"Al Hudaydah","Amanat Al Asimah",30,Apr 2016,Jan 2016,-1.33512969838636,-0.153464204649991,1.16880727012664,-0.300503705250887,-0.57518438125598,-0.587904144201086,-0.791260816412386,-0.651032017610164,-0.174080734383768,27,3.43398720448515,2.56494935746154
"Al Hudaydah","Hajjah",180,Apr 2016,Jan 2016,-1.33512969838636,-0.153464204649991,1.44173206923156,-0.512985681574168,-0.57518438125598,-0.587904144201086,-0.791260816412386,-0.651032017610164,-0.361661717349873,27,5.19849703126583,5.19849703126583
"Al Hudaydah","Lahj",12,Apr 2016,Jan 2016,-1.33512969838636,-0.153464204649991,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.791260816412386,-0.651032017610164,0.560015761502587,27,2.56494935746154,3.76120011569356
"Al Hudaydah","Sa'ada",102,Apr 2016,Jan 2016,-1.33512969838636,-0.153464204649991,0.954366356544197,-0.259245069071609,-0.57518438125598,-0.736155399573251,-0.791260816412386,-0.651032017610164,0.445469994211683,27,4.63472898822964,2.94443897916644
"Al Hudaydah","Sana'a",60,Apr 2016,Jan 2016,-1.33512969838636,-0.153464204649991,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.791260816412386,-0.651032017610164,-0.215753975096687,27,4.11087386417331,4.11087386417331
"Al Hudaydah","Taizz",198,Apr 2016,Jan 2016,-1.33512969838636,-0.153464204649991,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.791260816412386,-0.651032017610164,-0.0326936080836038,27,5.29330482472449,5.88887795833288
"Al Jawf","Al Jawf",336,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.791260816412386,-0.802754936519393,-1.10754755629097,27,5.82008293035236,9.43675855582405
"Al Jawf","Sa'ada",42,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,0.954366356544197,-0.259245069071609,-0.57518438125598,-0.736155399573251,-0.791260816412386,-0.651032017610164,-0.0927542571542255,27,3.76120011569356,4.93447393313069
"Al Maharah","Abyan",12,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,3.07340582789782,27,2.56494935746154,5.88887795833288
"Al Maharah","Al Hudaydah",12,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,-1.28751592181769,-0.17466486490409,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.802754936519393,4.71247911895799,27,2.56494935746154,4.20469261939097
"Al Maharah","Amanat Al Asimah",6,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.16880727012664,-0.300503705250887,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,3.81769393881502,27,1.94591014905531,5.35185813347607
"Al Maharah","Lahj",12,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,3.93153676676241,27,2.56494935746154,1.94591014905531
"Al Maharah","Taizz",18,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,4.30530762423122,27,2.94443897916644,2.56494935746154
"Al Mahwit","Al Hudaydah",18,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,-1.28751592181769,-0.17466486490409,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.802754936519393,-0.512071434238047,27,2.94443897916644,3.89182029811063
"Al Mahwit","Amanat Al Asimah",102,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.16880727012664,-0.300503705250887,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.659787550387151,27,4.63472898822964,4.84418708645859
"Al Mahwit","Hajjah",66,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.44173206923156,-0.512985681574168,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.943959875904383,27,4.20469261939097,5.09375020080676
"Al Mahwit","Sa'ada",12,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,0.954366356544197,-0.259245069071609,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-0.0919275267857998,27,2.56494935746154,4.63472898822964
"Al Mahwit","Taizz",18,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,0.21437680599705,27,2.94443897916644,4.29045944114839
"Amanat Al Asimah","Abyan",12,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,0.606526797974481,27,2.56494935746154,1.94591014905531
"Amanat Al Asimah","Al Hudaydah",168,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,-1.28751592181769,-0.17466486490409,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.802754936519393,-0.174080734383768,27,5.12989871492307,4.20469261939097
"Amanat Al Asimah","Al Jawf",48,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.802754936519393,0.04950374520376,27,3.89182029811063,3.76120011569356
"Amanat Al Asimah","Al Mahwit",6,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.659787550387151,27,1.94591014905531,2.94443897916644
"Amanat Al Asimah","Amran",30,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,1.3247642981866,-0.403650295699082,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.517445912831104,27,3.43398720448515,3.61091791264422
"Amanat Al Asimah","Hajjah",54,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,1.44173206923156,-0.512985681574168,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.659162756029016,27,4.00733318523247,5.19849703126583
"Amanat Al Asimah","Ibb",60,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.113975291974604,27,4.11087386417331,1.94591014905531
"Amanat Al Asimah","Lahj",12,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,0.497425929564287,27,2.56494935746154,3.2188758248682
"Amanat Al Asimah","Marib",48,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-0.390672459108276,27,3.89182029811063,5.37989735354046
"Amanat Al Asimah","Sa'ada",228,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,0.954366356544197,-0.259245069071609,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-0.02939459126813,27,5.43372200355424,5.7268477475872
"Amanat Al Asimah","Sana'a",36,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-1.05773654073699,27,3.61091791264422,5.19849703126583
"Amanat Al Asimah","Taizz",480,Apr 2016,Jan 2016,1.31482203929808,-0.283101090371769,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,0.160748206451225,27,6.17586727010576,6.82328612235569
"Amran","Aden",18,Apr 2016,Jan 2016,1.48307294327805,-0.389360832766669,0.252559730274388,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,1.35487446344331,27,2.94443897916644,2.56494935746154
"Amran","Al Hudaydah",414,Apr 2016,Jan 2016,1.48307294327805,-0.389360832766669,-1.28751592181769,-0.17466486490409,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.802754936519393,0.074760204998792,27,6.0282785202307,4.89034912822175
"Amran","Amanat Al Asimah",522,Apr 2016,Jan 2016,1.48307294327805,-0.389360832766669,1.16880727012664,-0.300503705250887,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.517445912831104,27,6.25958146406492,5.29330482472449
"Amran","Amran",1068,Apr 2016,Jan 2016,1.48307294327805,-0.389360832766669,1.3247642981866,-0.403650295699082,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-1.10754755629097,27,6.97447891102505,6.0282785202307
"Amran","Hajjah",630,Apr 2016,Jan 2016,1.48307294327805,-0.389360832766669,1.44173206923156,-0.512985681574168,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.670638601782761,27,6.44730586254121,4.20469261939097
"Amran","Ibb",48,Apr 2016,Jan 2016,1.48307294327805,-0.389360832766669,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,0.451558864636822,27,3.89182029811063,3.43398720448515
"Amran","Sa'ada",804,Apr 2016,Jan 2016,1.48307294327805,-0.389360832766669,0.954366356544197,-0.259245069071609,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-0.619039578545529,27,6.69084227741856,4.20469261939097
"Amran","Sana'a",114,Apr 2016,Jan 2016,1.48307294327805,-0.389360832766669,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-0.483211717893563,27,4.74493212836325,3.2188758248682
"Amran","Taizz",330,Apr 2016,Jan 2016,1.48307294327805,-0.389360832766669,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,0.71364281250957,27,5.80211837537706,1.94591014905531
"Dhamar","Aden",18,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,0.252559730274388,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,0.15435048728394,27,2.94443897916644,4.79579054559674
"Dhamar","Al Bayda",6,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.802754936519393,-0.25021221884608,27,1.94591014905531,3.2188758248682
"Dhamar","Al Hudaydah",168,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,-1.28751592181769,-0.17466486490409,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.802754936519393,-0.147807450615006,27,5.12989871492307,4.57471097850338
"Dhamar","Amanat Al Asimah",408,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.16880727012664,-0.300503705250887,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.493143910676,27,6.0137151560428,6.0137151560428
"Dhamar","Amran",12,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.3247642981866,-0.403650295699082,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,0.0945263470870575,27,2.56494935746154,3.2188758248682
"Dhamar","Dhamar",192,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-1.10754755629097,27,5.26269018890489,5.43372200355424
"Dhamar","Hadramaut",24,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,2.51623323902583,27,3.2188758248682,1.94591014905531
"Dhamar","Hajjah",30,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.44173206923156,-0.512985681574168,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.160313228118844,27,3.43398720448515,4.29045944114839
"Dhamar","Ibb",78,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.685512874580572,27,4.36944785246702,3.89182029811063
"Dhamar","Marib",24,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-0.238911250991476,27,3.2188758248682,3.2188758248682
"Dhamar","Raymah",6,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-0.498313996224488,27,1.94591014905531,2.56494935746154
"Dhamar","Sa'ada",6,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,0.954366356544197,-0.259245069071609,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,0.583027224981711,27,1.94591014905531,4.00733318523247
"Dhamar","Sana'a",114,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-0.529791731010151,27,4.74493212836325,4.36944785246702
"Dhamar","Shabwah",12,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,0.285181323090052,27,2.56494935746154,1.94591014905531
"Dhamar","Taizz",282,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-0.401172194263444,27,5.64544689764324,6.15060276844628
"Hadramaut","Abyan",132,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,2.00986005097295,27,4.89034912822175,4.93447393313069
"Hadramaut","Aden",186,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,0.252559730274388,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,2.90202307398895,27,5.23110861685459,2.56494935746154
"Hadramaut","Al Bayda",54,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.802754936519393,2.07799998110061,27,4.00733318523247,4.0943445622221
"Hadramaut","Al Dhale'e",12,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.802754936519393,2.57340348459087,27,2.56494935746154,4.0943445622221
"Hadramaut","Hadramaut",492,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-1.10754755629097,27,6.20050917404269,1.94591014905531
"Hadramaut","Sana'a",48,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,2.43198698992632,27,3.89182029811063,4.36944785246702
"Hadramaut","Taizz",30,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,3.07261661247423,27,3.43398720448515,4.57471097850338
"Hajjah","Al Hudaydah",48,Apr 2016,Jan 2016,1.60926112126302,-0.501996159705263,-1.28751592181769,-0.17466486490409,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.802754936519393,-0.361661717349873,27,3.89182029811063,4.20469261939097
"Hajjah","Amanat Al Asimah",42,Apr 2016,Jan 2016,1.60926112126302,-0.501996159705263,1.16880727012664,-0.300503705250887,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.659162756029016,27,3.76120011569356,4.00733318523247
"Hajjah","Amran",42,Apr 2016,Jan 2016,1.60926112126302,-0.501996159705263,1.3247642981866,-0.403650295699082,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.670638601782761,27,3.76120011569356,2.56494935746154
"Hajjah","Hajjah",1140,Apr 2016,Jan 2016,1.60926112126302,-0.501996159705263,1.44173206923156,-0.512985681574168,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-1.10754755629097,27,7.03966034986208,6.61338421837956
"Hajjah","Taizz",120,Apr 2016,Jan 2016,1.60926112126302,-0.501996159705263,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,0.362058950058209,27,4.79579054559674,3.2188758248682
"Ibb","Aden",54,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,0.252559730274388,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,-0.122476473860624,27,4.00733318523247,4.20469261939097
"Ibb","Al Dhale'e",78,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.802754936519393,-0.687492484121692,27,4.36944785246702,5.19849703126583
"Ibb","Amanat Al Asimah",138,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.16880727012664,-0.300503705250887,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.113975291974604,27,4.93447393313069,6.24804287450843
"Ibb","Amran",18,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.3247642981866,-0.403650295699082,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,0.451558864636822,27,2.94443897916644,1.94591014905531
"Ibb","Dhamar",36,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-0.685512874580572,27,3.61091791264422,4.00733318523247
"Ibb","Ibb",210,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,1.06158681333542,-0.352077000474984,-0.57518438125598,-0.587904144201086,-0.634270264900243,-0.651032017610164,-1.10754755629097,27,5.35185813347607,4.89034912822175
"Ibb","Sa'ada",84,Apr 2016,Jan 2016,1.19914954281186,-0.336230961569219,0.954366356544197,-0.259245069071609,-0.57518438125598,-0.736155399573251,-0.634270264900243,-0.651032017610164,0.934634177734014,27,4.44265125649032,4.29045944114839
