"Destination","Origin","M_Size","Date","DataDate","OrigFood","OrigFuel","OrigWage","DestFood","DestFuel","DestWage","NumMonths","OriginConflict","DestConflict","OriginConflict3","DestConflict3","OriginLon","OriginLat","DestLon","DestLat","dist"
"Aleppo","Raqqa",11350,Jun 2017,Mar 2017,450,1237.5,1600,407.5,1500,1700,17,0.568266218314872,0.134288245677614,-0.0184077076577179,1.54873497131016,38.99811,35.95941,37.13426,36.2021,169844.602237157
"Aleppo","Damascus",44,Jul 2017,Apr 2017,450,1175,1500,419,1500,1800,18,-0.556861858892835,0.495936556208662,-0.259506581345084,1.13886688604164,36.27653,33.51381,37.13426,36.2021,309341.060075897
"Aleppo","Edlib",539,Jul 2017,Apr 2017,400,4837.5,1850,419,1500,1800,18,0.246801053398384,0.495936556208662,0.833474979370974,1.13886688604164,36.64178,35.93103,37.13426,36.2021,53613.018906052
"Aleppo","Hama",646,Jul 2017,Apr 2017,510,1675,1500,419,1500,1800,18,1.33174598499153,0.495936556208662,1.21119654814785,1.13886688604164,36.7552,35.14089,37.13426,36.2021,123006.057610633
"Aleppo","Homs",1462,Jul 2017,Apr 2017,450,1460,1300,419,1500,1800,18,0.110178358308877,0.495936556208662,0.126251616554702,1.13886688604164,36.7137,34.73243,37.13426,36.2021,167986.83328164
"Aleppo","Deir Ezzor",3493,Jul 2017,Apr 2017,1000,4525,1150,419,1500,1800,18,0.246801053398384,0.495936556208662,-0.404165905557503,1.13886688604164,40.13503,35.32965,37.13426,36.2021,287905.890558517
"Aleppo","Raqqa",11459,Jul 2017,Apr 2017,450,1237.5,1600,419,1500,1800,18,0.182508020415087,0.495936556208662,0.0298120670797553,1.13886688604164,38.99811,35.95941,37.13426,36.2021,169844.602237157
"Aleppo","Daraa",115,Aug 2017,May 2017,400,1512.5,1150,450,1490,1900,19,-0.291653097836732,0.986170932706306,-0.331836243451293,0.0298120670797553,36.10331,32.62643,37.13426,36.2021,409138.190759869
"Aleppo","Hassakeh",430,Aug 2017,May 2017,419,1250,900,450,1490,1900,19,-0.693484553982342,0.986170932706306,-0.822070619948937,0.0298120670797553,40.74627,36.50787,37.13426,36.2021,325589.05035379
"Aleppo","Homs",459,Aug 2017,May 2017,450,1412.5,1500,450,1490,1900,19,1.06653722393543,0.986170932706306,0.278947569890033,0.0298120670797553,36.7137,34.73243,37.13426,36.2021,167986.83328164
"Aleppo","Edlib",701,Aug 2017,May 2017,312.5,4787.5,1950,450,1490,1900,19,-0.251469952222171,0.986170932706306,-0.621154891876132,0.0298120670797553,36.64178,35.93103,37.13426,36.2021,53613.018906052
"Aleppo","Hama",2223,Aug 2017,May 2017,550,1937.5,1700,450,1490,1900,19,3.07569450466348,0.986170932706306,0.174471391292175,0.0298120670797553,36.7552,35.14089,37.13426,36.2021,123006.057610633
"Aleppo","Rural Damascus",2558,Aug 2017,May 2017,475,1550,1500,450,1490,1900,19,0.801328462879326,0.986170932706306,-0.380056018188766,0.0298120670797553,36.95411,33.51673,37.13426,36.2021,299386.396599919
"Aleppo","Deir Ezzor",3371,Aug 2017,May 2017,1000,4250,1150,450,1490,1900,19,0.286984199012945,0.986170932706306,0.00570217971101871,0.0298120670797553,40.13503,35.32965,37.13426,36.2021,287905.890558517
"Aleppo","Raqqa",12089,Aug 2017,May 2017,487.5,1237.5,1600,450,1490,1900,19,0.15839813304635,0.986170932706306,-0.0103710785348057,0.0298120670797553,38.99811,35.95941,37.13426,36.2021,169844.602237157
"Aleppo","Deir Ezzor",19309,Sep 2017,Jun 2017,1000,4250,1150,431.5,1475,2000,20,1.91038328184121,0.536119701823223,0.608449363929433,0.134288245677614,40.13503,35.32965,37.13426,36.2021,287905.890558517
"Aleppo","Hama",4563,Sep 2017,Jun 2017,575,1787.5,1800,431.5,1475,2000,20,2.38454440009303,0.536119701823223,0.150361503923438,0.134288245677614,36.7552,35.14089,37.13426,36.2021,123006.057610633
"Aleppo","Raqqa",2211,Sep 2017,Jun 2017,550,1244,1800,431.5,1475,2000,20,-0.21128680660761,0.536119701823223,0.568266218314872,0.134288245677614,38.99811,35.95941,37.13426,36.2021,169844.602237157
"Aleppo","Edlib",1426,Sep 2017,Jun 2017,350,4385,2000,431.5,1475,2000,20,1.62910126253928,0.536119701823223,-0.420239163803327,0.134288245677614,36.64178,35.93103,37.13426,36.2021,53613.018906052
"Aleppo","Homs",708,Sep 2017,Jun 2017,475,1412.5,1600,431.5,1475,2000,20,0.214654536906736,0.536119701823223,0.503973185331575,0.134288245677614,36.7137,34.73243,37.13426,36.2021,167986.83328164
"Aleppo","Hassakeh",21,Sep 2017,Jun 2017,425,1300,950,431.5,1475,2000,20,-0.749740957842727,0.536119701823223,-0.886363652932235,0.134288245677614,40.74627,36.50787,37.13426,36.2021,325589.05035379
"Aleppo","Hama",4179,Oct 2017,Jul 2017,575,1687.5,1900,450,1462.5,2000,21,1.29156283937697,0.118214987431789,1.33174598499153,0.495936556208662,36.7552,35.14089,37.13426,36.2021,123006.057610633
"Aleppo","Deir Ezzor",52485,Oct 2017,Jul 2017,1000,4250,1150,450,1462.5,2000,21,1.93449316920994,0.118214987431789,0.246801053398384,0.495936556208662,40.13503,35.32965,37.13426,36.2021,287905.890558517
"Aleppo","Raqqa",6651,Oct 2017,Jul 2017,500,1525,1850,450,1462.5,2000,21,-0.838143878194761,0.118214987431789,0.182508020415087,0.495936556208662,38.99811,35.95941,37.13426,36.2021,169844.602237157
"Aleppo","Edlib",246,Oct 2017,Jul 2017,350,4385,2000,450,1462.5,2000,21,0.134288245677614,0.118214987431789,0.246801053398384,0.495936556208662,36.64178,35.93103,37.13426,36.2021,53613.018906052
"Aleppo","Homs",154,Oct 2017,Jul 2017,500,1412.5,1700,450,1462.5,2000,21,0.295020828135858,0.118214987431789,0.110178358308877,0.495936556208662,36.7137,34.73243,37.13426,36.2021,167986.83328164
"Aleppo","Hassakeh",21,Oct 2017,Jul 2017,425,1312.5,950,450,1462.5,2000,21,-0.757777586965639,0.118214987431789,-0.854217136440586,0.495936556208662,40.74627,36.50787,37.13426,36.2021,325589.05035379
"Aleppo","Damascus",6,Oct 2017,Jul 2017,450,1500,1550,450,1462.5,2000,21,-0.323799614328381,0.118214987431789,-0.556861858892835,0.495936556208662,36.27653,33.51381,37.13426,36.2021,309341.060075897
"Aleppo","Deir Ezzor",31667,Nov 2017,Aug 2017,1000,4500,1150,450,1475,2000,22,1.28352621025406,0.913841270600096,0.286984199012945,0.986170932706306,40.13503,35.32965,37.13426,36.2021,287905.890558517
"Aleppo","Raqqa",8079,Nov 2017,Aug 2017,500,1650,1900,450,1475,2000,22,-0.789924103457288,0.913841270600096,0.15839813304635,0.986170932706306,38.99811,35.95941,37.13426,36.2021,169844.602237157
"Aleppo","Edlib",28,Nov 2017,Aug 2017,450,3890,2000,450,1475,2000,22,0.0378486962026675,0.913841270600096,-0.251469952222171,0.986170932706306,36.64178,35.93103,37.13426,36.2021,53613.018906052
"Aleppo","Hassakeh",22,Nov 2017,Aug 2017,412.5,1325,950,450,1475,2000,22,-0.781887474334376,0.913841270600096,-0.693484553982342,0.986170932706306,40.74627,36.50787,37.13426,36.2021,325589.05035379
"Aleppo","Homs",167,Nov 2017,Aug 2017,510,1412.5,1800,450,1475,2000,22,-0.130920515378489,0.913841270600096,1.06653722393543,0.986170932706306,36.7137,34.73243,37.13426,36.2021,167986.83328164
"Aleppo","Hama",3299,Nov 2017,Aug 2017,590,1687.5,2000,450,1475,2000,22,1.73357744113714,0.913841270600096,3.07569450466348,0.986170932706306,36.7552,35.14089,37.13426,36.2021,123006.057610633
"Aleppo","Rural Damascus",33,Dec 2017,Sep 2017,495,1550,1800,472.5,1475,2000,23,0.270910940767121,0.48789992708575,0.536119701823223,0.536119701823223,36.95411,33.51673,37.13426,36.2021,299386.396599919
"Aleppo","Homs",83,Dec 2017,Sep 2017,508,1412.5,1900,472.5,1475,2000,23,-0.259506581345084,0.48789992708575,0.214654536906736,0.536119701823223,36.7137,34.73243,37.13426,36.2021,167986.83328164
"Aleppo","Raqqa",1944,Dec 2017,Sep 2017,537.5,1700,1950,472.5,1475,2000,23,-0.822070619948937,0.48789992708575,-0.21128680660761,0.536119701823223,38.99811,35.95941,37.13426,36.2021,169844.602237157
"Aleppo","Hama",3433,Dec 2017,Sep 2017,550,1575,2000,472.5,1475,2000,23,0.536119701823223,0.48789992708575,2.38454440009303,0.536119701823223,36.7552,35.14089,37.13426,36.2021,123006.057610633
"Aleppo","Edlib",4480,Dec 2017,Sep 2017,460,3895,2000,472.5,1475,2000,23,0.81740172112515,0.48789992708575,1.62910126253928,0.536119701823223,36.64178,35.93103,37.13426,36.2021,53613.018906052
"Aleppo","Deir Ezzor",4513,Dec 2017,Sep 2017,862.5,4500,1200,472.5,1475,2000,23,-0.0585908532722788,0.48789992708575,1.91038328184121,0.536119701823223,40.13503,35.32965,37.13426,36.2021,287905.890558517
"As_Suweida","Damascus",70,Jan 2016,Oct 2015,239.5,1017.5,1475,265,1400,1200,0,0.934068012593107,-0.59279985979646,1.62199749355984,-0.408233413683435,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Rural Damascus",379,Jan 2016,Oct 2015,412.5,2627.5,1475,265,1400,1200,0,-0.0223217536289292,-0.59279985979646,-0.374675878026522,-0.408233413683435,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Daraa",810,Feb 2016,Nov 2015,287.5,1144,700,275,1400,1200,1,-0.0558792892858427,-0.525684788482633,0.128687156827182,-0.559242324139546,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Rural Damascus",240,Feb 2016,Nov 2015,437.5,2627.5,1475,275,1400,1200,1,-0.190109431913497,-0.525684788482633,-0.17333066408504,-0.559242324139546,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Daraa",612,Mar 2016,Dec 2015,335,1170,700,275,1400,1200,2,-0.458569717168805,-0.59279985979646,0.195802228141009,-0.525684788482633,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Rural Damascus",170,Mar 2016,Dec 2015,564,3435,1475,275,1400,1200,2,-0.559242324139546,-0.59279985979646,-0.0894368249427563,-0.525684788482633,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Homs",111,Apr 2016,Jan 2016,271.66665,1015.83335,1000,300,1375,1200,3,0.464262513396318,-0.475348484997262,0.179023460312552,-0.59279985979646,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Rural Damascus",70,Apr 2016,Jan 2016,529.1667,4741.66665,1500,300,1375,1200,3,-0.542463556311089,-0.475348484997262,-0.0223217536289292,-0.59279985979646,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Raqqa",2000,May 2016,Feb 2016,287.5,2275,1500,300,1375,1200,4,-0.290782038884238,-0.59279985979646,-0.0223217536289292,-0.525684788482633,38.99811,35.95941,36.56629,32.7129,424904.306009229
"As_Suweida","Damascus",45,May 2016,Feb 2016,312.5,1125,1500,300,1375,1200,4,0.464262513396318,-0.59279985979646,1.03474061956385,-0.525684788482633,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Daraa",221,May 2016,Feb 2016,325,1156.25,900,300,1375,1200,4,-0.374675878026522,-0.59279985979646,-0.0558792892858427,-0.525684788482633,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Homs",97,May 2016,Feb 2016,350,1335,1100,300,1375,1200,4,0.162244692484095,-0.59279985979646,0.380368674254034,-0.525684788482633,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Al_Qunaytirah",54,May 2016,Feb 2016,300,1150,1200,300,1375,1200,4,-0.59279985979646,-0.59279985979646,-0.542463556311089,-0.525684788482633,35.8258,33.1263,36.56629,32.7129,83100.6825299754
"As_Suweida","Rural Damascus",91,May 2016,Feb 2016,575,4750,1500,300,1375,1200,4,-0.357897110198065,-0.59279985979646,-0.190109431913497,-0.525684788482633,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Damascus",42,Jun 2016,Mar 2016,312.5,1125,1500,300,1375,1200,5,-0.0558792892858427,-0.59279985979646,-0.290782038884238,-0.59279985979646,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Daraa",251,Jun 2016,Mar 2016,275,1150,900,300,1375,1200,5,-0.525684788482633,-0.59279985979646,-0.458569717168805,-0.59279985979646,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Deir Ezzor",15,Jun 2016,Mar 2016,537.5,2850,1100,300,1375,1200,5,-0.391454645854978,-0.59279985979646,-0.525684788482633,-0.59279985979646,40.13503,35.32965,36.56629,32.7129,439563.145281093
"As_Suweida","Homs",256,Jun 2016,Mar 2016,306.25,1266.25,1200,300,1375,1200,5,-0.408233413683435,-0.59279985979646,3.33343181206243,-0.59279985979646,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Edlib",12,Jun 2016,Mar 2016,306.25,1266.25,1200,300,1375,1200,5,-0.559242324139546,-0.59279985979646,-0.240445735398867,-0.59279985979646,36.64178,35.93103,36.56629,32.7129,358307.77259696
"As_Suweida","Rural Damascus",79,Jun 2016,Mar 2016,400,2500,1500,300,1375,1200,5,-0.508906020654176,-0.59279985979646,-0.559242324139546,-0.59279985979646,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Damascus",43,Jul 2016,Apr 2016,331.25,1120,1500,350,1375,1200,6,-0.0223217536289292,-0.559242324139546,0.648828959509342,-0.475348484997262,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Daraa",289,Jul 2016,Apr 2016,300,1150,900,350,1375,1200,6,-0.223666967570411,-0.559242324139546,-0.374675878026522,-0.475348484997262,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Homs",279,Jul 2016,Apr 2016,325,1335,1000,350,1375,1200,6,0.044793317684898,-0.559242324139546,0.464262513396318,-0.475348484997262,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Edlib",10,Jul 2016,Apr 2016,265,2735,1600,350,1375,1200,6,-0.508906020654176,-0.559242324139546,-0.391454645854978,-0.475348484997262,36.64178,35.93103,36.56629,32.7129,358307.77259696
"As_Suweida","Rural Damascus",127,Jul 2016,Apr 2016,425,2500,1500,350,1375,1200,6,0.0615720855133548,-0.559242324139546,-0.542463556311089,-0.475348484997262,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Damascus",42,Aug 2016,May 2016,355,1120,1500,406.25,1375,1300,7,-0.240445735398867,-0.441790949340349,0.464262513396318,-0.59279985979646,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Daraa",30,Aug 2016,May 2016,331.25,1135,900,406.25,1375,1300,7,-0.425012181511892,-0.441790949340349,-0.374675878026522,-0.59279985979646,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Deir Ezzor",5,Aug 2016,May 2016,800,4050,1150,406.25,1375,1300,7,-0.290782038884238,-0.441790949340349,-0.374675878026522,-0.59279985979646,40.13503,35.32965,36.56629,32.7129,439563.145281093
"As_Suweida","Homs",71,Aug 2016,May 2016,480,1335,1000,406.25,1375,1300,7,-0.374675878026522,-0.441790949340349,0.162244692484095,-0.59279985979646,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Edlib",138,Aug 2016,May 2016,362.5,3400,1600,406.25,1375,1300,7,-0.357897110198065,-0.441790949340349,-0.458569717168805,-0.59279985979646,36.64178,35.93103,36.56629,32.7129,358307.77259696
"As_Suweida","Rural Damascus",50,Aug 2016,May 2016,450,2500,1500,406.25,1375,1300,7,-0.223666967570411,-0.441790949340349,-0.357897110198065,-0.59279985979646,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Hassakeh",48,Oct 2016,Jul 2016,680,2380,900,462.5,1512.5,1300,9,-0.307560806712694,-0.59279985979646,-0.475348484997262,-0.559242324139546,40.74627,36.50787,36.56629,32.7129,570071.040787705
"As_Suweida","Damascus",123,Oct 2016,Jul 2016,434,1370,1500,462.5,1512.5,1300,9,-0.156551896256583,-0.59279985979646,-0.0223217536289292,-0.559242324139546,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Daraa",85,Oct 2016,Jul 2016,400,2750,925,462.5,1512.5,1300,9,-0.408233413683435,-0.59279985979646,-0.223666967570411,-0.559242324139546,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Deir Ezzor",27,Oct 2016,Jul 2016,850,4150,1050,462.5,1512.5,1300,9,-0.525684788482633,-0.59279985979646,-0.475348484997262,-0.559242324139546,40.13503,35.32965,36.56629,32.7129,439563.145281093
"As_Suweida","Homs",88,Oct 2016,Jul 2016,400,1175,500,462.5,1512.5,1300,9,-0.240445735398867,-0.59279985979646,0.044793317684898,-0.559242324139546,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Edlib",94,Oct 2016,Jul 2016,440,2862.5,1750,462.5,1512.5,1300,9,-0.240445735398867,-0.59279985979646,-0.508906020654176,-0.559242324139546,36.64178,35.93103,36.56629,32.7129,358307.77259696
"As_Suweida","Al_Qunaytirah",339,Oct 2016,Jul 2016,431.5,1519,1200,462.5,1512.5,1300,9,-0.59279985979646,-0.59279985979646,-0.274003271055781,-0.559242324139546,35.8258,33.1263,36.56629,32.7129,83100.6825299754
"As_Suweida","Rural Damascus",10,Oct 2016,Jul 2016,525,2775,1500,462.5,1512.5,1300,9,-0.525684788482633,-0.59279985979646,0.0615720855133548,-0.559242324139546,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Hassakeh",20,Nov 2016,Aug 2016,575,2280,950,450,1675,1425,10,-0.559242324139546,-0.59279985979646,-0.0223217536289292,-0.441790949340349,40.74627,36.50787,36.56629,32.7129,570071.040787705
"As_Suweida","Damascus",103,Nov 2016,Aug 2016,434.5,1370,1500,450,1675,1425,10,-0.0391005214573859,-0.59279985979646,-0.240445735398867,-0.441790949340349,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Daraa",130,Nov 2016,Aug 2016,394,2350,950,450,1675,1425,10,-0.458569717168805,-0.59279985979646,-0.425012181511892,-0.441790949340349,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Deir Ezzor",21,Nov 2016,Aug 2016,625,4000,1150,450,1675,1425,10,-0.525684788482633,-0.59279985979646,-0.290782038884238,-0.441790949340349,40.13503,35.32965,36.56629,32.7129,439563.145281093
"As_Suweida","Homs",50,Nov 2016,Aug 2016,400,1375,1000,450,1675,1425,10,-0.290782038884238,-0.59279985979646,-0.374675878026522,-0.441790949340349,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Edlib",100,Nov 2016,Aug 2016,450,4120,1800,450,1675,1425,10,-0.357897110198065,-0.59279985979646,-0.357897110198065,-0.441790949340349,36.64178,35.93103,36.56629,32.7129,358307.77259696
"As_Suweida","Al_Qunaytirah",75,Nov 2016,Aug 2016,425,1525,1200,450,1675,1425,10,-0.425012181511892,-0.59279985979646,-0.525684788482633,-0.441790949340349,35.8258,33.1263,36.56629,32.7129,83100.6825299754
"As_Suweida","Rural Damascus",85,Nov 2016,Aug 2016,550,2775,1500,450,1675,1425,10,-0.441790949340349,-0.59279985979646,-0.223666967570411,-0.441790949340349,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Hassakeh",20,Dec 2016,Sep 2016,600,1759,900,450,1675,1500,11,-0.576021091968003,-0.576021091968003,-0.542463556311089,-0.59279985979646,40.74627,36.50787,36.56629,32.7129,570071.040787705
"As_Suweida","Damascus",103,Dec 2016,Sep 2016,435,1470,1500,450,1675,1500,11,0.128687156827182,-0.576021091968003,0.212580995969466,-0.59279985979646,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Daraa",130,Dec 2016,Sep 2016,400,2100,1000,450,1675,1500,11,-0.441790949340349,-0.576021091968003,-0.374675878026522,-0.59279985979646,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Deir Ezzor",21,Dec 2016,Sep 2016,737.5,3325,1150,450,1675,1500,11,-0.576021091968003,-0.576021091968003,-0.00554298580047237,-0.59279985979646,40.13503,35.32965,36.56629,32.7129,439563.145281093
"As_Suweida","Homs",50,Dec 2016,Sep 2016,460,1475,1000,450,1675,1500,11,1.50454611876064,-0.576021091968003,0.0112357820279844,-0.59279985979646,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Edlib",100,Dec 2016,Sep 2016,450,4120,1850,450,1675,1500,11,-0.206888199741954,-0.576021091968003,-0.374675878026522,-0.59279985979646,36.64178,35.93103,36.56629,32.7129,358307.77259696
"As_Suweida","Al_Qunaytirah",75,Dec 2016,Sep 2016,412.5,1525,1200,450,1675,1500,11,-0.576021091968003,-0.576021091968003,-0.0894368249427563,-0.59279985979646,35.8258,33.1263,36.56629,32.7129,83100.6825299754
"As_Suweida","Rural Damascus",85,Dec 2016,Sep 2016,550,2750,1500,450,1675,1500,11,-0.508906020654176,-0.576021091968003,-0.525684788482633,-0.59279985979646,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Hassakeh",10,Jan 2017,Oct 2016,550,1212.5,900,425,1587.5,1500,12,-0.822070619948937,-0.87029039468641,-0.307560806712694,-0.59279985979646,40.74627,36.50787,36.56629,32.7129,570071.040787705
"As_Suweida","Raqqa",10,Jan 2017,Oct 2016,512.5,1725,1650,425,1587.5,1500,12,-0.0907373697639276,-0.87029039468641,-0.492127252825719,-0.59279985979646,38.99811,35.95941,36.56629,32.7129,424904.306009229
"As_Suweida","Homs",11,Jan 2017,Oct 2016,455,1462.5,2000,425,1587.5,1500,12,0.849548237616799,-0.87029039468641,-0.240445735398867,-0.59279985979646,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Deir Ezzor",12,Jan 2017,Oct 2016,800,2737.5,1150,425,1587.5,1500,12,0.905804641477184,-0.87029039468641,-0.525684788482633,-0.59279985979646,40.13503,35.32965,36.56629,32.7129,439563.145281093
"As_Suweida","Al_Qunaytirah",65,Jan 2017,Oct 2016,375,1530,1200,425,1587.5,1500,12,-0.773850845211464,-0.87029039468641,-0.59279985979646,-0.59279985979646,35.8258,33.1263,36.56629,32.7129,83100.6825299754
"As_Suweida","Rural Damascus",70,Jan 2017,Oct 2016,500,1850,1500,425,1587.5,1500,12,1.22726980639367,-0.87029039468641,-0.525684788482633,-0.59279985979646,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Damascus",75,Jan 2017,Oct 2016,431.25,1470,1500,425,1587.5,1500,12,-0.556861858892835,-0.87029039468641,-0.156551896256583,-0.59279985979646,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Daraa",77,Jan 2017,Oct 2016,400,1512.5,1150,425,1587.5,1500,12,0.479863297962838,-0.87029039468641,-0.408233413683435,-0.59279985979646,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Edlib",80,Jan 2017,Oct 2016,375,3730,2000,425,1587.5,1500,12,0.56022958919196,-0.87029039468641,-0.240445735398867,-0.59279985979646,36.64178,35.93103,36.56629,32.7129,358307.77259696
"As_Suweida","Hassakeh",5,Feb 2017,Nov 2016,531.25,1262.5,900,425,1587.5,1500,13,-0.765814216088552,-0.87029039468641,-0.559242324139546,-0.59279985979646,40.74627,36.50787,36.56629,32.7129,570071.040787705
"As_Suweida","Edlib",10,Feb 2017,Nov 2016,412.5,3512.5,2000,425,1587.5,1500,13,0.383423748487892,-0.87029039468641,-0.357897110198065,-0.59279985979646,36.64178,35.93103,36.56629,32.7129,358307.77259696
"As_Suweida","Damascus",15,Feb 2017,Nov 2016,450,1470,1500,425,1587.5,1500,13,-0.380056018188766,-0.87029039468641,-0.0391005214573859,-0.59279985979646,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Homs",30,Feb 2017,Nov 2016,485,1455,2000,425,1587.5,1500,13,0.873658124985535,-0.87029039468641,-0.290782038884238,-0.59279985979646,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Al_Qunaytirah",45,Feb 2017,Nov 2016,355,1525,1250,425,1587.5,1500,13,-0.741704328719815,-0.87029039468641,-0.425012181511892,-0.59279985979646,35.8258,33.1263,36.56629,32.7129,83100.6825299754
"As_Suweida","Rural Damascus",45,Feb 2017,Nov 2016,500,1600,1500,425,1587.5,1500,13,0.431643523225365,-0.87029039468641,-0.441790949340349,-0.59279985979646,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Deir Ezzor",80,Feb 2017,Nov 2016,1000,4250,1150,425,1587.5,1500,13,-0.28361646871382,-0.87029039468641,-0.525684788482633,-0.59279985979646,40.13503,35.32965,36.56629,32.7129,439563.145281093
"As_Suweida","Daraa",81,Feb 2017,Nov 2016,400,1562.5,1150,425,1587.5,1500,13,0.512009814454487,-0.87029039468641,-0.458569717168805,-0.59279985979646,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Hassakeh",15,Mar 2017,Dec 2016,512.5,1187.5,900,437.5,1675,1500,14,-0.814033990826025,-0.894400282055147,-0.576021091968003,-0.576021091968003,40.74627,36.50787,36.56629,32.7129,570071.040787705
"As_Suweida","Raqqa",25,Mar 2017,Dec 2016,537.5,1625,1600,437.5,1675,1500,14,-0.0184077076577179,-0.894400282055147,-0.341118342369608,-0.576021091968003,38.99811,35.95941,36.56629,32.7129,424904.306009229
"As_Suweida","Al_Qunaytirah",30,Mar 2017,Dec 2016,355,1530,1250,437.5,1675,1500,14,-0.725631070473991,-0.894400282055147,-0.576021091968003,-0.576021091968003,35.8258,33.1263,36.56629,32.7129,83100.6825299754
"As_Suweida","Rural Damascus",40,Mar 2017,Dec 2016,510,1700,1500,437.5,1675,1500,14,0.270910940767121,-0.894400282055147,-0.508906020654176,-0.576021091968003,36.95411,33.51673,36.56629,32.7129,96511.6669934715
"As_Suweida","Homs",41,Mar 2017,Dec 2016,450,1462.5,1100,437.5,1675,1500,14,0.278947569890033,-0.894400282055147,1.50454611876064,-0.576021091968003,36.7137,34.73243,36.56629,32.7129,225226.869479435
"As_Suweida","Deir Ezzor",52,Mar 2017,Dec 2016,1000,4250,1150,437.5,1675,1500,14,-0.372019389065854,-0.894400282055147,-0.576021091968003,-0.576021091968003,40.13503,35.32965,36.56629,32.7129,439563.145281093
"As_Suweida","Edlib",55,Mar 2017,Dec 2016,450,4075,1700,437.5,1675,1500,14,0.319130715504594,-0.894400282055147,-0.206888199741954,-0.576021091968003,36.64178,35.93103,36.56629,32.7129,358307.77259696
"As_Suweida","Daraa",103,Mar 2017,Dec 2016,400,1562.5,1050,437.5,1675,1500,14,0.222691166029648,-0.894400282055147,-0.441790949340349,-0.576021091968003,36.10331,32.62643,36.56629,32.7129,44440.0668295567
"As_Suweida","Damascus",185,Mar 2017,Dec 2016,450,1545,1500,437.5,1675,1500,14,0.0941051000630528,-0.894400282055147,0.128687156827182,-0.576021091968003,36.27653,33.51381,36.56629,32.7129,93160.390266862
"As_Suweida","Edlib",8,Apr 2017,Jan 2017,400,4082.5,1700,425,1762.5,1500,15,0.833474979370974,-0.894400282055147,0.56022958919196,-0.87029039468641,36.64178,35.93103,36.56629,32.7129,358307.77259696
"As_Suweida","Homs",14,Apr 2017,Jan 2017,450,1455,1150,425,1762.5,1500,15,0.126251616554702,-0.894400282055147,0.849548237616799,-0.87029039468641,36.7137,34.73243,36.56629,32.7129,225226.869479435
