"Destination","Origin","M_Size","OrigFood","OrigFuel","OrigWage","DestFood","DestFuel","DestWage","NumMonths","OriginConflict","DestConflict","OriginConflict3","DestConflict3","dist","logFlow","flowLag1","id"
2,12,12089,0.0768939071796028,-0.757615994105341,0.579782923756417,0.0690378391341684,-0.493183124672199,1.21388788352764,19,0.15839813304635,0.986170932706306,-0.0103710785348057,0.0298120670797553,0.0984345530959813,9.40005122720199,9.34653072642645,15
3,7,5,-0.993942879431996,2.53585378491638,1.5156832511636,-0.137754156424802,-0.345110973542473,0.934381709854338,19,-0.251469952222171,-0.822070619948937,-0.621154891876132,-0.854217136440586,1.52215083359456,1.6094379124341,3.55534806148941,23
3,13,5,0.000405565278774308,-0.467697879754837,0.312382830211508,-0.137754156424802,-0.345110973542473,0.934381709854338,19,0.801328462879326,-0.822070619948937,-0.380056018188766,-0.854217136440586,-0.455547923182321,1.6094379124341,2.99573227355399,27
3,9,10,-0.342262206436937,-0.74601926953132,-1.29201773105795,-0.137754156424802,-0.345110973542473,0.934381709854338,19,-0.693484553982342,-0.822070619948937,-0.822070619948937,-0.854217136440586,3.1218841499723,2.30258509299405,2.70805020110221,24
3,10,31,-0.152571118522883,-0.595261850069058,0.312382830211508,-0.137754156424802,-0.345110973542473,0.934381709854338,19,1.06653722393543,-0.822070619948937,0.278947569890033,-0.854217136440586,0.516811445372715,3.43398720448515,3.68887945411394,25
3,12,47,0.0768939071796028,-0.757615994105341,0.579782923756417,-0.137754156424802,-0.345110973542473,0.934381709854338,19,0.15839813304635,-0.822070619948937,-0.0103710785348057,-0.854217136440586,2.02524418951551,3.85014760171006,2.30258509299405,26
3,6,48,3.21291592511357,2.03719462823352,-0.623517497195673,-0.137754156424802,-0.345110973542473,0.934381709854338,19,0.286984199012945,-0.822070619948937,0.00570217971101871,-0.854217136440586,2.13598215537229,3.87120101090789,4.65396035015752,22
7,9,14,-0.342262206436937,-0.74601926953132,-1.29201773105795,-1.06831813644017,2.81710784719404,1.35364097036429,19,-0.693484553982342,-0.251469952222171,-0.822070619948937,-0.621154891876132,1.64172670940285,2.63905732961526,2.07944154167984,66
7,4,621,-0.152571118522883,-0.502488053476897,0.312382830211508,-1.06831813644017,2.81710784719404,1.35364097036429,19,-0.548825229769922,-0.251469952222171,-0.621154891876132,-0.621154891876132,0.86373253513719,6.43133108193348,6.88141130364254,61
7,10,725,-0.152571118522883,-0.595261850069058,0.312382830211508,-1.06831813644017,2.81710784719404,1.35364097036429,19,1.06653722393543,-0.251469952222171,0.278947569890033,-0.621154891876132,-0.175465737817991,6.58617165485467,6.92461239604856,67
7,13,3089,0.000405565278774308,-0.467697879754837,0.312382830211508,-1.06831813644017,2.81710784719404,1.35364097036429,19,0.801328462879326,-0.251469952222171,-0.380056018188766,-0.621154891876132,0.857105992617798,8.03560269291858,5.64897423816121,70
7,8,6222,0.459335616683745,-0.108199417960212,0.847183017301327,-1.06831813644017,2.81710784719404,1.35364097036429,19,3.07569450466348,-0.251469952222171,0.174471391292175,-0.621154891876132,-0.515647856765596,8.73584667745758,8.7827830173932,65
